filename,num_vars,num_clauses,avg_clause_length,var_counts_sum,solve_result,solve_runtime,clause_to_var_ratio,clause_density,max_clause_length,min_clause_length,clause_length_std,max_var_occurrences,min_var_occurrences,var_occurrence_std,var_density,avg_var_per_clause,literal_count,literal_to_clause_ratio
e62b4f1c42c2e3a9b7981dae8a6ef415-20180322_164226378_p_cnf_320_1120.cnf,320,1119,2.9973214285714285,3357,SAT,12.138324499130247,3.496875,0.3333333333333333,3,3,0.0,12,9,0.6323860445764133,10.490625,3.0,3357,3.0
8b6635639b3d4c02c28f28410f286d85-preimage_80r_494m_160h_seed_378.cnf,56108,224205,3.0599540599005373,686057,SAT,52.171419858932495,3.9959542311256864,0.3268022919378419,5,1,0.9555685240472792,121,3,15.724714332646547,12.227436372709771,3.0599540599005373,686057,3.0599540599005373
6392cea0e1c5c95773c79cd143e2a934-newpol34-4.cnf,3750099,12267137,2.306070112366072,28288878,TIMEOUT,1800.1131019592283,3.271150174968714,0.4336381598450105,70,1,0.490556367906488,4901,4,61.03450738687429,7.543501651556399,2.306070112366072,28288878,2.306070112366072
b488a726f41c3263fe70633de1c7d12e-cms-scheel-md5-families-r24-c8-p0-3-5-6-14-16-18-19-sc2018.cnf,39547,131273,2.654871908160856,348513,SAT,141.08619832992554,3.3194174020785394,0.3766660067199789,513,1,1.6214353628430471,514,1,7.013595511641708,8.812628012238601,2.654871908160856,348513,2.654871908160856
47752d6f7fca7e1caae7aa0d0138c067-pb_300_06_lb_02.cnf,145487,648803,2.36158279169486,1532202,SAT,17.01291823387146,4.459525593351984,0.4234448199388853,26,1,0.9029695472698276,114,2,9.94811128103144,10.531538900382852,2.3615827916948597,1532202,2.3615827916948597
a51f07c9c0fc7211610128f4561e3c34-courses_flat_0.12_2017_9.cnf,1945801,2934299,2.306035956117628,6766599,TIMEOUT,1800.0627467632294,1.5080159790235486,0.4336445827512462,376,1,1.186218246369602,8526,0,18.970161593866727,3.47753907002823,2.306035956117628,6766599,2.306035956117628
faea4b579b0010b32f001ac4b5b9415a-rphp4_090_shuffled.cnf,720,13009,3.888077484818203,50580,UNSAT,360.9629497528076,18.06805555555556,0.2571965203637801,90,2,1.593211461966248,272,5,85.80756085567285,70.25,3.888077484818203,50580,3.888077484818203
443276cf6b047271b1ab40f584c49048-si2-r001-m200-09.cnf,7000,1065265,13.756935598184487,14654782,SAT,5.138087272644043,152.1807142857143,0.0726906070660075,16,2,5.102872743545332,92442,11,10829.193021950903,2093.540285714286,13.756935598184487,14654782,13.756935598184487
677d10736b2d1c3a677d2301d74d731f-20180326_095804936_p_cnf_320_1120-sc2018.cnf,320,1120,3.0,3360,SAT,0.5537428855895996,3.5,0.3333333333333333,3,3,0.0,12,10,0.6566962768281849,10.5,3.0,3360,3.0
03de316ba1e90305471a3b8620cb9cd7-satsgi-n23himBHm26-p0-q248.cnf,598,14076,2.0392156862745097,28704,SAT,0.0037763118743896,23.53846153846154,0.4903846153846153,26,2,0.969349576024196,48,48,0.0,48.0,2.0392156862745097,28704,2.0392156862745097
71cf538aa0751d27f144de9c8d82e458-TableModel_output_8_3_10.bul_.dimacs.cnf,10440,115620,2.3155163466528284,267720,TIMEOUT,1800.0357384681702,11.07471264367816,0.4318691169878978,24,2,1.4721363027387877,34,17,5.79729824408701,25.64367816091954,2.3155163466528284,267720,2.3155163466528284
c0069efa0c924e416878d9426f1ef92e-SCPC-900-29.cnf,900,41634,3.631671230244512,151201,SAT,181.7236859798432,46.26,0.2753553217240627,82,2,9.216950188726711,230,112,26.138243562703497,168.0011111111111,3.631671230244512,151201,3.631671230244512
3f4174289e971950c290f27892169bc5-intervals607.cnf,2598,62264,2.038304638314275,126913,TIMEOUT,1800.0223987102509,23.96612779060816,0.4906037994531687,88,1,1.2790102931720913,92,1,24.059849314617416,48.85026943802925,2.038304638314275,126913,2.038304638314275
dbe18c99e95ac42816b99b96d36a8732-grs-32-256.cnf,839258,2383464,2.7060144394880727,6449688,TIMEOUT,1800.048193693161,2.8399657792955204,0.3695471780960567,3,1,0.457553750608887,2104,1,9.924255081494676,7.684988406425676,2.7060144394880727,6449688,2.7060144394880727
0041051c73dcdd885d412a38e8b09fba-rphp4_065_shuffled.cnf,520,6959,3.8482540594913055,26780,UNSAT,77.66542601585388,13.382692307692308,0.2598581030619865,65,2,1.5777842426550557,197,5,61.60965833373855,51.5,3.8482540594913064,26780,3.8482540594913064
cd45de8e357af61f4dfc5d0f48ff2b91-apn-sbox6-cut5-helpbox29.cnf,74976,1060926,4.919851148901997,5219598,TIMEOUT,1800.0297119617462,14.150208066581309,0.2032581819519434,6,1,0.4362798650962911,10669,5,760.4750603922613,69.61691741357234,4.919851148901997,5219598,4.919851148901997
fd1fbc1b090c14746a883b3a17259743-9vliw_bp_mc.shuffled.cnf,20093,179492,2.828727742740623,507734,UNSAT,3.242074966430664,8.933061265117205,0.3535158173374247,181,1,3.866172361320403,9364,0,123.44849140713208,25.26919822823869,2.828727742740623,507734,2.828727742740623
0be1e12a8e7282d1a4e389bb90f6dbc7-or_randxor_k3_n600_m600.cnf,1200,8093,4.003459780056839,32400,TIMEOUT,1800.0218229293823,6.744166666666667,0.2497839506172839,6,3,0.8115305764147187,117,0,15.709232953903255,27.0,4.003459780056839,32400,4.003459780056839
e4058a36518bf65fac7b0b866f139235-sp4-33-one-stri-tree-noid.cnf,2052,3959,2.1985349835817125,8704,UNSAT,151.61045169830322,1.929337231968811,0.4548483455882353,132,1,2.997681663068215,21,3,3.9068159788366272,4.241715399610136,2.1985349835817125,8704,2.1985349835817125
8bcd3f3e269fa3c9516667b626d61602-TableSymModel_output_8_4_7.bul_.dimacs.cnf,12432,165008,2.282168137302434,376576,SAT,138.4480438232422,13.272844272844273,0.438179809653297,32,1,1.6217783172665272,43,14,10.498284784972697,30.29086229086229,2.282168137302434,376576,2.282168137302434
d611e32817efa283897b6971ecb9c72d-toughsat_24bits_1.cnf,687,19620,7.149584628714133,140282,SAT,151.43456745147705,28.558951965065503,0.1398611368529105,23,1,2.0736791596921007,1081,0,233.75988832636392,204.19505094614263,7.149949031600408,140282,7.149949031600408
d55033d9dc6c92861ae6b099870322d3-dislog_a13_x13_n23.cnf,16613,89470,3.334391416117134,298328,SAT,741.5253314971924,5.385541443447902,0.2999048027674237,10,1,0.6509673967342784,162,2,19.766298463314182,17.957503160175765,3.334391416117134,298328,3.334391416117134
d6a3720e0c3186e866f7452db66fc3e2-ramsey-32-4.cnf,45632,198400,3.6,714240,SAT,0.913339376449585,4.3478260869565215,0.2777777777777778,4,3,0.4898979485574327,360,5,51.50357412303208,15.652173913043478,3.6,714240,3.6
613be3fce8fa3e517d10e292f0a2542d-string_compare_safety_cbmc_unwinding_690.cnf,2530152,12515823,2.8893933702961445,36163136,UNSAT,193.25420379638672,4.94666842150195,0.3460934084920068,8724,1,12.417112128249196,18111,0,120.15684689178974,14.292870942141024,2.8893933702961445,36163136,2.8893933702961445
25cfa39c61494e9e793f6c6a9ec44be3-puzzle51_unsat.cnf,37484,140588,2.878624064642786,404700,TIMEOUT,1800.0184605121613,3.750613595133924,0.3473881887818137,27,1,0.839957440587288,34,6,9.926382163857443,10.796606552128909,2.878624064642786,404700,2.878624064642786
7fe57ed36349ce30e710a3a31317b668-hcp_r26_26.cnf,919562,103690720,2.0018289679153543,207571087,SAT,22.76424670219421,112.76098838360002,0.4995431757795824,8,1,0.0465697253756126,1354,1,397.3197096361679,225.72821299705728,2.0018289679153543,207571087,2.0018289679153543
79391ed5a7f19b947cefe7af1178146a-21_1.cnf,3488,11616,2.7410468319559227,31840,TIMEOUT,1800.0167443752289,3.330275229357798,0.364824120603015,3,1,0.4625310717099309,46,3,5.530733012837316,9.128440366972477,2.7410468319559227,31840,2.7410468319559227
d267c29f472a5baa5752da85b3b21c59-Schur_161_5_d22-sc2016.cnf,773,29353,2.935543215344258,86167,TIMEOUT,1800.0196080207825,37.97283311772316,0.3406524539556907,5,2,0.3000157710244537,160,52,26.50227833414519,111.47089262613196,2.935543215344258,86167,2.935543215344258
c549519b61a9c6f737c7c8f5a1adfc3b-ablmulub16x4o-sc2016.cnf,2958,8709,2.3331036858422323,20319,UNSAT,92.51692366600037,2.94421906693712,0.4286136128746493,3,1,0.4715668222125344,79,2,4.873253857775746,6.869168356997972,2.3331036858422323,20319,2.3331036858422323
d328c11941d27fcabc1688663bdc64ea-erin2_0x1e3-216.cnf,5031,55438,4.711966521158772,261222,SAT,982.860206604004,11.019280461140928,0.2122256165254075,6,1,0.8162536939543653,140,22,41.643353686625794,51.92248062015504,4.711966521158772,261222,4.711966521158772
a1fe3a0ef9e24d357270316154296954-8-4-9.cnf,44886,1216293,2.8878403476793832,3512460,TIMEOUT,1800.0399146080017,27.097380029407837,0.3462795305854017,27,1,0.5992738667438631,1995,1,182.690540168088,78.2529073653255,2.8878403476793832,3512460,2.8878403476793832
760d32fe356e344f46a97fed6f51687b-abw-N-bcsstk07.mtx-w44.cnf,842520,7681710,2.064872274532624,15861750,UNSAT,1623.7132651805878,9.117540236433555,0.4842914558607972,420,1,3.1105791585303133,95,0,20.24464853547232,18.82655604614727,2.0648722745326236,15861750,2.0648722745326236
0191a0bf3412ed407ba669f8d69081ee-mrpp_6x6#18_20.cnf,10841,83711,2.967543094694843,248416,SAT,17.525963068008423,7.721704639793377,0.3369790995749066,5,1,1.0926149549327606,57,0,14.47942324097616,22.91449128309197,2.967543094694843,248416,2.967543094694843
1fabadca67bfeada7086035761b88b33-sum_of_three_cubes_165_unknown_representation.cnf,2079116,11909806,3.342953277324584,39813925,TIMEOUT,1800.0738241672516,5.728302797919885,0.2991366965201245,4,1,0.6999964614364529,5773,1,128.6422614119589,19.149448611813867,3.342953277324584,39813925,3.342953277324584
fbf3b9f8a03a1efedae3da04622fe96e-sqrt-mitern168.cnf,4322,18949,2.911815926961845,55176,UNSAT,874.5643768310547,4.38431281813975,0.3434283021603596,5,1,0.7980940808611999,643,0,27.134547337079955,12.766311892642296,2.911815926961845,55176,2.911815926961845
3f9985018dd0c9655cdb7063258d0279-6g_5color_170_020_04.cnf,17550,247820,2.042490517310952,506170,SAT,0.1257827281951904,14.120797720797722,0.4895983562834621,5,2,0.3544941577411591,41,7,7.057717423667805,28.84159544159544,2.0424905173109513,506170,2.0424905173109513
f8b7241f662ab4d36337b74bb7984122-summle_X111119_steps7_I1-2-2-4-4-8-25-100.cnf,93724,198976,2.8494441540688324,566971,SAT,43.96153235435486,2.122999445179463,0.35094563919495,65,1,2.447331173658691,355,0,15.202271903347274,6.049368358157996,2.8494441540688324,566971,2.8494441540688324
f1c47fec92ae367b6e3667df9d786e3c-ak128astepbg2msaig-sc2016.cnf,422649,1265652,2.333331753120131,2953186,TIMEOUT,1800.0406985282898,2.99456996230915,0.4285717188148664,3,1,0.471405638162273,1274,2,25.837891775133805,6.987325179995694,2.333331753120131,2953186,2.333331753120131
9862d27fe2528635f363e0f7645b2c53-Circuit_multiplier53.cnf,1107,20902,6.453736484546933,134896,TIMEOUT,1800.01411318779,18.88166214995483,0.154948997746412,26,2,2.088313816627135,972,0,115.40009913654208,121.8572719060524,6.453736484546933,134896,6.453736484546933
faeb113864d97ea4cb3f01f95d2fe92f-SCPC-800-44.cnf,800,33695,4.840807241430479,163111,SAT,38.714680194854736,42.11875,0.2065771161969456,78,2,12.027110013611406,283,128,37.41321789738889,203.88875,4.840807241430479,163111,4.840807241430479
cf5f4eb714cab56ce430af77d26e1a6e-MVD_ADS_S10_5_6.cnf,50,609319,5.974358258974363,3640290,UNSAT,0.3991570472717285,12186.38,0.1673819942916636,6,3,0.1593051301540979,118764,3877,56279.9254267452,72805.8,5.974358258974363,3640290,5.974358258974363
0b847cc85f4f7e733b2746c6efb02dd8-UR-20-5p1-sc2009.cnf,224962,1204358,2.415018624030396,2908547,SAT,118.24117588996889,5.353606386856447,0.4140754816752144,10,1,0.9812583958211386,62,4,12.63701639076248,12.929059129986396,2.415018624030396,2908547,2.415018624030396
59825ed96dc3bbdbd8789a4870b323ec-hcp_CP18_18.cnf,122472,442903,2.719288422069844,1204381,SAT,124.1834316253662,3.616361290744007,0.3677432639671333,324,1,8.730653226026707,80,3,17.055752145479094,9.833929387941732,2.7192884220698437,1204381,2.7192884220698437
9276ce38c625b2d00de247f8588f1542-combined-crypto1-wff-seed-102-wffvars-500-cryptocplx-31-overlap-2.cnf,1545,17584,5.539240218380346,97402,SAT,13.954394340515137,11.381229773462785,0.1805301739184,7,1,1.814863254105629,872,0,110.57949181192814,63.04336569579288,5.539240218380346,97402,5.539240218380346
711ff7681711949f44b07a0d530dc729-asconhashv12_opt64_H12_M2-CxLJidFX21oI_m3_6_U2.c.cnf,158780,373402,2.898894489049336,1082453,UNSAT,220.08357572555545,2.351694168031238,0.344959088292979,65,1,0.4592603150407035,176,0,6.392602932292678,6.817313263635219,2.8988944890493356,1082453,2.8988944890493356
28e45a3e488ddac73b6116cc6f3e67e0-g2-T99.2.0.cnf,3467274,12115112,2.5901280153249924,31379691,UNSAT,3.3068432807922363,3.4941317011577397,0.3860813033499916,112,2,0.6298573230100889,2258,2,22.624123414765684,9.050248408403837,2.5901280153249924,31379691,2.5901280153249924
85240babab8083e1b381e2971d875ab8-satcoin-genesis-UNSAT-17800.cnf,134781,648806,3.0089240851656736,1952208,UNSAT,991.5199830532074,4.813779390270142,0.3323447091703343,65,1,0.4302044417882726,124,0,9.667110421343478,14.48429674805796,3.0089240851656736,1952208,3.0089240851656736
7b44732ade83bb811e4e1ef600bf8dc1-toughsat_23bits_0.cnf,679,18389,7.018270799347471,129066,SAT,5.433419466018677,27.082474226804123,0.1424774921358065,22,1,2.043953934545307,1081,0,212.76321264736623,190.08247422680412,7.018652455272173,129066,7.018652455272173
a97d498dd69d346aad64f3809b5ff160-quad_res_r32_m35.cnf,6981,36099,3.266932602011136,117933,TIMEOUT,1800.0115237236023,5.171035668242372,0.3060975299534481,4,1,0.6807666545575931,228,4,17.667157378086845,16.893425010743446,3.266932602011136,117933,3.266932602011136
82426f21121fa8474900bdd2b339cc20-sokoban-p20.sas.cr.35-sc2016.cnf,172512,1507538,2.1870692480056886,3297090,TIMEOUT,1800.0469291210177,8.73874281209423,0.4572328932482886,89,1,2.4363739318879785,91,2,19.86550155643593,19.112235670562047,2.1870692480056886,3297090,2.1870692480056886
1c3ead67cae5d59d980d770049594c12-fsf-300-354-2-2-3-2.23.opt.cnf,3486,8496,3.333333333333333,28320,SAT,85.76403069496155,2.4371772805507743,0.3,4,3,0.4714045207910106,45,4,8.760641667790958,8.123924268502583,3.3333333333333335,28320,3.3333333333333335
aef139dd6fc121fbc2d23e43cf88d32b-Steiner-729-112-bce.cnf,451251,226267,2.6963233701777103,610089,TIMEOUT,1800.0201511383057,0.5014216034978316,0.3708753968683257,3,1,0.4598542958775874,476,0,18.505706323375552,1.3519947878231848,2.6963233701777103,610089,2.6963233701777103
e32468959e194742228bec1679405310-ezfact64_8.shuffled-as.sat03-1524-sc2002.cnf,3073,19785,3.7705837755875664,74601,SAT,210.3131821155548,6.438333875691507,0.2652109221056018,4,1,0.4432790580950214,128,5,15.451449640769232,24.27627725349821,3.7705837755875664,74601,3.7705837755875664
0945c95ba9b82c32d12fc9d9e5229c5a-SC23_Timetable_C_473_E_45_Cl_32_D_6_T_50.cnf,248145,803289,2.6834414513332066,2155579,TIMEOUT,1800.0329658985138,3.23717584476818,0.3726557922488575,50,1,0.7559558497542899,113,1,13.566518130610914,8.686771847105524,2.6834414513332066,2155579,2.6834414513332066
e992a45933d191dc4fbe8cc4836109f8-sum_of_three_cubes_165_known_representation.cnf,1131030,6472770,3.3415716918722587,21629225,SAT,679.4819939136505,5.722898596854195,0.2992603757185012,4,1,0.7003666847892663,4261,1,110.37520765618974,19.123475946703447,3.3415716918722587,21629225,3.3415716918722587
14f35ebcab936f66fc9292ff62cf39a7-h31.cnf,89841,510473,3.333667010791952,1701747,TIMEOUT,1800.0192031860352,5.681960352177736,0.2999699720346209,4,1,0.7042845757509204,960,1,49.79787881213734,18.941763782682735,3.333667010791952,1701747,3.333667010791952
951a20a37a23488001f3aa2fa53e6baa-randomG-n16-d05.cnf,272,555,2.183783783783784,1212,UNSAT,1440.8369436264038,2.0404411764705883,0.4579207920792079,11,2,1.061406557911966,12,0,4.638977522768071,4.455882352941177,2.1837837837837837,1212,2.1837837837837837
835ac60ca83af6f334b64b61c4ad345b-tseitin_d3_n160.cnf,240,640,3.0,1920,TIMEOUT,1800.0190031528473,2.6666666666666665,0.3333333333333333,3,3,0.0,8,8,0.0,8.0,3.0,1920,3.0
e90a69fccafffc449c269a293dc6baaa-sted1_0x24204-350.cnf,13431,353594,3.909693037777791,1382444,TIMEOUT,1800.0178971290588,26.326706872161417,0.2557745557867081,12,1,1.2173788814183517,483,46,102.18682239697203,102.9293425657062,3.9096930377777905,1382444,3.9096930377777905
a3eaa99154b0f1668f8593264e6e304d-MVD_ADS_S11_8_7.cnf,44,701586,7.0622104774040535,4954748,SAT,0.1451759338378906,15945.136363636364,0.14159872510166,8,3,0.2431841389384413,177104,19449,77512.71283262868,112607.90909090907,7.0622104774040535,4954748,7.0622104774040535
a3b08e135c28eebb7e182e2779bb4fb9-uniqinv47prop.cnf,17349,51072,2.3332941729323307,119166,TIMEOUT,1800.0198636054993,2.9438007954348957,0.4285786214188611,3,1,0.471432208936238,184,2,6.626007857054436,6.868753242261802,2.3332941729323307,119166,2.3332941729323307
40ae60a61929b6bfa2ac99ab4b9a0f7e-grs-96-192.cnf,688704,1988478,2.7046484798926618,5378134,TIMEOUT,1800.035052061081,2.887275229997212,0.3697338147394616,3,1,0.4579939350290752,1592,1,8.386920941498495,7.8090645618436945,2.7046484798926618,5378134,2.7046484798926618
16a0949c23ac67c57c5773403daaca60-coreMQTT:MQTT_Connect.cnf,3545311,18001681,2.9297571710108627,52740554,UNSAT,406.8445587158203,5.077602782943443,0.3413252162652671,2521,1,3.5269712438601997,57876,0,83.90117090084676,14.876143164873264,2.9297571710108627,52740554,2.9297571710108627
dcac26e190c906c61ac7222d6d4628c7-grid-color-14-14-12-cb.cnf,5894,351535,3.8510134126047193,1353766,TIMEOUT,1800.0138685703278,59.642857142857146,0.2596719078481805,434,1,18.040783064298257,855,30,163.4787285074523,229.68544282321005,3.8510134126047193,1353766,3.8510134126047193
036b541db9d0839b0591d408ff4f77ae-aes_decry_2_rounds.debugged.cnf,279120,1607567,2.6885100278868626,4321960,UNSAT,66.08584189414978,5.759411722556607,0.3719532341807883,184,1,3.013052676851507,1548,0,62.53350896833815,15.484291646215414,2.6885100278868626,4321960,2.6885100278868626
1dce69ee6685597d6c56e5fd7a47f8e0-SC21_Timetable_C_136_E_41_Cl_9_S_15.cnf,92014,419851,2.741629768656024,1151076,TIMEOUT,1800.0221939086914,4.562903471210903,0.3647465501843492,43,1,0.6309990155761016,101,1,20.371507356286365,12.509791988175712,2.7416297686560234,1151076,2.7416297686560234
cdf559a186b55457ce49516ec323e907-at-least-two-traffic_kkb_unknown.cnf,103530,1541429,3.685665703707404,5681192,UNSAT,261.31793880462646,14.888718245919057,0.2713214057894892,34510,2,27.799582873994513,805,5,105.24327868081052,54.874838211146525,3.685665703707404,5681192,3.685665703707404
ce0691c2eb48d5fb706c436570671466-c6288mul.miter.shuffled-as.sat03-346-sc2002.cnf,9540,61421,3.3838589407531625,207840,UNSAT,607.6885812282562,6.438259958071279,0.2955205927636644,64,2,1.1698020419175927,320,5,19.808432054547815,21.78616352201258,3.3838589407531625,207840,3.3838589407531625
4a6798e1b043f81b71db5734e0a128a3-7-4-7.cnf,25446,519560,2.860676341519748,1486293,TIMEOUT,1800.031531572342,20.41814037569756,0.3495676828189327,23,1,0.6333340770563438,1454,1,131.53480503185506,58.409691110587126,2.8606763415197474,1486293,2.8606763415197474
048142b6048cb6c10415e08f68a2c3a3-GP_81_430_13.cnf,2311916,12519319,3.7604984743978487,47078880,SAT,4.192954301834106,5.415127106694188,0.2659221927114664,430,1,1.8682481953671903,5170,3,110.58820874514022,20.36357722339393,3.7604984743978487,47078880,3.7604984743978487
cc4ca544efe70ed7942a110b7e89dfd5-HCP-526-420.cnf,40406,317042,3.4408911122185706,1090907,SAT,107.13020277023315,7.846408949165966,0.2906223903595815,4,1,0.6507239717073425,45,8,7.760466544757787,26.998638816017426,3.4408911122185706,1090907,3.4408911122185706
d1f5c3af78f13f39595288976115d7d3-3d_perfect_euler_bricks.cnf,334768,1900195,3.3305665997437104,6328726,TIMEOUT,1800.0196826457975,5.676154829613345,0.3002492128747555,4,1,0.7046976689262474,4161,1,86.18333922335529,18.904811690484156,3.3305665997437104,6328726,3.3305665997437104
ed121f2f4679309b609ba475ccb79509-bv-term-small-rw_1159.smt2.cnf,7825,23562,2.3649096002037178,55722,TIMEOUT,1800.0265402793884,3.01111821086262,0.4228491439646818,3,1,0.4815810926091035,250,1,7.663751380150005,7.121022364217253,2.3649096002037178,55722,2.3649096002037178
e0b938c32e36e2939d712dd4024f9ec6-j3037_9_mdd_b.cnf,20028,84882,2.443068694556036,207375,SAT,73.84512090682983,4.238166566806471,0.4093164556962025,4,1,0.55223232702047,104,1,8.21414130712247,10.354254044337926,2.4430974764967837,207375,2.4430974764967837
c1324a6876269ee93890e266fe214557-SCPC-800-50.cnf,800,33848,5.073652800756323,171733,SAT,20.29339408874512,42.31,0.1970966558553102,79,2,12.49849599031212,307,129,40.98911271224957,214.66625,5.073652800756323,171733,5.073652800756323
7a057dad354465237f3e14900e400860-hid-uns-enc-6-1-0-0-0-0-27601.cnf,1908,6232,4.2625160462130935,26564,UNSAT,47.47421479225159,3.2662473794549265,0.2346032224062641,36,1,3.663443154888444,23,4,6.477040563666975,13.922431865828091,4.2625160462130935,26564,4.2625160462130935
1a3bef9e03bab1ed4e9e34506d72a451-le450_25b.col.25.cnf,10800,198762,2.04980831346032,407424,TIMEOUT,1800.0158476829529,18.40388888888889,0.4878504948162111,24,2,1.0456108396640873,112,3,21.098806238537843,37.72444444444445,2.0498083134603196,407424,2.0498083134603196
af96edd13cb764d58ec9aaa00c1a3759-QG7a-gensys-icl001.sat05-3822.reshuffled-07-sc2007.cnf,2441,16065,7.040834111422346,113111,UNSAT,20.423848390579224,6.5813191315034825,0.1420286267471775,13,1,2.894548928002798,308,10,55.66941755987191,46.33797623924621,7.040834111422346,113111,7.040834111422346
7ece047e4a0c7939e1d8e29b4d283673-mod8-bbd-zbd.rules.7-7.cnf,141659,923902,2.6313775703483704,2431135,TIMEOUT,1800.027727842331,6.5220141325295256,0.3800290810670736,3,1,0.4825725977583373,1185,4,62.67546753594685,17.161881701833277,2.6313775703483704,2431135,2.6313775703483704
a44fce1796383ea31df08af3b0f65db3-soelberg_unit_159.cnf,35467,163756,3.202484183785632,524426,TIMEOUT,1800.0152826309204,4.617137056982547,0.312257592110231,158,1,1.042086907227091,319,4,29.057369356845054,14.786308399357148,3.202484183785632,524426,3.202484183785632
557d7d4db5399188f62bc39598c6d868-mp1-Nb7T46.cnf,57935,229320,2.7444444444444445,629356,SAT,0.9175922870635986,3.9582290497971866,0.3643724696356275,4,2,0.6676844083365386,182,8,20.296676692200244,10.8631397255545,2.7444444444444445,629356,2.7444444444444445
294924aff67e879595e55f15b10a79ef-grid-color-12-14-6-cb.cnf,4382,244387,3.8406871069246726,938614,SAT,329.1598529815674,55.77065267001369,0.260370077582478,326,1,17.106945992469374,641,30,145.62296562874772,214.19762665449565,3.8406871069246726,938614,3.8406871069246726
6e8c0c5ccb66d98b738314d9e841ade0-e_rphp056_05.cnf,7097,13598,2.938226209736726,39954,TIMEOUT,1800.01247215271,1.916020853881922,0.3403413926014917,3,2,0.2407442400137368,226,2,21.804008880275767,5.629702691278005,2.938226209736726,39954,2.938226209736726
aa6994af851710b3d1f485e87ba99f84-Nb51T6.cnf,2365527,10508040,2.7,28371708,UNSAT,607.9556570053101,4.442156018510886,0.3703703703703703,4,2,0.7141428428800554,10302,8,185.2306636664297,11.993821249979392,2.7,28371708,2.7
e7b868b93a16feaa7c21bf075cda87f7-Kakuro-easy-041-ext.xml.hg_4.cnf,39354,2740734,3.533508906738122,9684408,UNSAT,567.9007411003113,69.64308583625552,0.2830048052498408,4,1,0.5394781388222147,714,1,266.8443371526471,246.08446409513644,3.533508906738122,9684408,3.533508906738122
2912668194f5aee350dac732d3c9b228-gto_p50c312.cnf,643,4325,2.738959537572254,11846,TIMEOUT,1800.0286450386047,6.726283048211508,0.3651021441836907,19,1,2.7457285931120765,40,1,8.769995092026598,18.423017107309487,2.738959537572254,11846,2.738959537572254
e167c48227c8cb2e9c9ff7fb76231d78-f6nidw-sc2012.cnf,190399,564775,2.333330972511177,1317807,UNSAT,3.694831132888794,2.966270831254366,0.4285718621922633,3,1,0.4714074421421127,615,2,13.019494106960662,6.921291603422286,2.333330972511177,1317807,2.333330972511177
5690b9b0380aa9508699e56cae5918b5-170058440.cnf,320,1120,3.0,3360,SAT,6.534978866577148,3.5,0.3333333333333333,3,3,0.0,12,10,0.6519202405202649,10.5,3.0,3360,3.0
d79cfca1a586030f01d5d41f4118cdfd-manthey_single-ordered-initialized-w50-b7-sr2015.cnf,10675,88199,2.879805893490856,253996,UNSAT,428.67302775383,8.262201405152226,0.3472456259153687,50,1,1.054296542608551,805,5,80.52429540369637,23.793536299765808,2.8798058934908557,253996,2.8798058934908557
0dcd0ec81c5e8dc13b72d43a4940279b-hantzsche_wendt_unit_147.cnf,30959,143599,3.240057382015195,465269,TIMEOUT,1800.020512342453,4.638360412158016,0.3086365092022035,146,1,1.0341313532002578,295,4,27.519417666987472,15.02855389385962,3.240057382015195,465269,3.240057382015195
98b0fb4a8b859c558ecce92c6e9905a8-CNP-5-1900.cnf,18585,132511,2.0841213182301845,276169,SAT,41.79929089546204,7.129997309658327,0.4798185169226089,5,1,0.4953870236523037,62,5,5.720880036639993,14.859779391982782,2.0841213182301845,276169,2.0841213182301845
bc3c20b0d585bbea7c6d97d4ae056fc4-vlsat2_21114_2240429.dimacs.cnf,21114,2240429,2.008552379923666,4500019,TIMEOUT,1800.0543394088745,106.11106374917117,0.4978710089890731,46,1,0.6082088871520823,455,1,115.28837416153208,213.1296296296296,2.008552379923666,4500019,2.008552379923666
4e0004e8bdf7e76c00a242be44f1802e-58bits_13.dimacs-sr2015.cnf,1097,23771,6.6267721172857685,157525,TIMEOUT,1800.01158952713,21.669097538742022,0.1509030312648785,28,2,2.021223495980688,988,5,140.70508120161247,143.59617137648132,6.6267721172857685,157525,6.6267721172857685
7a67847b81b414d659f005200cf56f6b-size_5_5_5_i198_r12.cnf,3220,12439,2.723691615081598,33880,SAT,458.1972560882568,3.863043478260869,0.3671487603305785,4,1,0.6791443759982603,56,4,10.965579663113775,10.521739130434783,2.723691615081598,33880,2.723691615081598
deb76f54ab18eb8586d8219bcd61f0f9-DLTM_twitter249_74_11.cnf,25216,148590,2.6615653812504205,395482,TIMEOUT,1800.0113489627838,5.892687182741117,0.3757187432044948,19,1,0.509237634626304,119,3,11.95414183299453,15.683772208121828,2.6615653812504205,395482,2.6615653812504205
b6fee10cb9e4834fab599f6e9a25620c-ae_rphp075_04.cnf,9325,21986,3.1409078504502865,69056,UNSAT,225.5588591098785,2.3577479892761395,0.3183792863762743,4,2,0.4502678927725053,443,2,30.21671841820648,7.4054691689008045,3.1409078504502865,69056,3.1409078504502865
d66ab8bce1b8979dbd26b3c220e817be-PRP_200_100.cnf,3143157,18893642,5.003239502473901,94529416,SAT,475.59892535209656,6.0110398557883045,0.1998705038016949,100,1,2.6842042046319876,1210,3,46.708420751095886,30.074672057425065,5.003239502473901,94529416,5.003239502473901
